from_name,to_name,name
九子疡晚期,阳雀花,pharmacy
蜕虫病,石榴皮,pharmacy
肠細虫,大血藤,pharmacy
肠細虫,鹅不食草,pharmacy
肠細虫,小夜关门,pharmacy
肠細虫,意茵根,pharmacy
肠細虫,篇蓄,pharmacy
肠細虫,莺尾,pharmacy
肠細虫,花椒,pharmacy
月旦道蛔虫,乌梅,pharmacy
月旦道蛔虫,花椒,pharmacy
月旦道蛔虫,吴萸,pharmacy
月旦道蛔虫,干姜,pharmacy
月旦道蛔虫,苦楝,pharmacy
月旦道蛔虫,花椒,pharmacy
